kickoff_time_0,position_0,minutes_0,value_0,bps_0,ict_index_0,points_0,kickoff_time_1,position_1,minutes_1,value_1,bps_1,ict_index_1,points_1,kickoff_time_2,position_2,minutes_2,value_2,bps_2,ict_index_2,points_2,player
283960800,2,45,45,13,2,1,283724100.0,2,0.0,45.0,0.0,0.0,0.0,283282200.0,2,0.0,45.0,0.0,0.0,0.0,25
283960800,2,0,44,0,0,0,283724100.0,2,0.0,44.0,0.0,0.0,0.0,283282200.0,2,0.0,44.0,0.0,0.0,0.0,24
283887000,2,0,40,0,0,0,283523400.0,2,0.0,40.0,0.0,0.0,0.0,283273200.0,2,0.0,40.0,0.0,0.0,0.0,23
283960800,3,0,53,0,0,0,283724100.0,3,11.0,53.0,3.0,1.0,1.0,283282200.0,3,0.0,53.0,0.0,0.0,0.0,22
285018300,3,85,49,13,3,2,283869000.0,3,90.0,49.0,11.0,0.0,2.0,283532400.0,3,90.0,49.0,25.0,5.0,6.0,21
283960800,2,90,56,11,1,1,283724100.0,2,90.0,55.0,16.0,5.0,2.0,283282200.0,2,90.0,55.0,15.0,2.0,2.0,20
283960800,3,90,90,18,10,6,283724100.0,3,90.0,90.0,6.0,17.0,2.0,283282200.0,3,90.0,90.0,3.0,6.0,1.0,19
283960800,1,0,40,0,0,0,283724100.0,1,0.0,40.0,0.0,0.0,0.0,283282200.0,1,0.0,40.0,0.0,0.0,0.0,18
283960800,1,0,46,0,0,0,283724100.0,1,0.0,46.0,0.0,0.0,0.0,283282200.0,1,0.0,46.0,0.0,0.0,0.0,17
283960800,3,0,49,0,0,0,283724100.0,3,0.0,49.0,0.0,0.0,0.0,283282200.0,3,0.0,49.0,0.0,0.0,0.0,16
283960800,3,0,48,0,0,0,283724100.0,3,0.0,48.0,0.0,0.0,0.0,283282200.0,3,0.0,48.0,0.0,0.0,0.0,15
283960800,3,90,84,13,6,2,283724100.0,3,90.0,84.0,12.0,16.0,2.0,283282200.0,3,90.0,84.0,26.0,8.0,8.0,14
283960800,4,90,53,4,2,2,283724100.0,4,26.0,54.0,1.0,3.0,1.0,283282200.0,4,12.0,54.0,-2.0,0.0,0.0,13
283960800,3,66,77,18,5,5,283724100.0,3,63.0,77.0,7.0,4.0,2.0,283282200.0,3,67.0,77.0,3.0,2.0,2.0,12
283960800,3,0,45,0,0,0,283724100.0,3,0.0,45.0,0.0,0.0,0.0,283282200.0,3,0.0,45.0,0.0,0.0,0.0,11
283960800,2,45,43,6,1,1,283724100.0,2,0.0,43.0,0.0,0.0,0.0,283282200.0,2,0.0,43.0,0.0,0.0,0.0,10
283960800,3,0,53,0,0,0,283724100.0,3,0.0,53.0,0.0,0.0,0.0,283282200.0,3,0.0,53.0,0.0,0.0,0.0,9
283960800,4,23,80,1,0,1,283724100.0,4,90.0,80.0,8.0,11.0,1.0,283282200.0,4,77.0,80.0,1.0,5.0,2.0,8
283878000,2,0,43,0,0,0,283635000.0,2,0.0,43.0,0.0,0.0,0.0,283118400.0,2,0.0,43.0,0.0,0.0,0.0,7
283960800,3,76,71,6,1,2,283724100.0,3,0.0,71.0,0.0,0.0,0.0,283282200.0,3,90.0,71.0,2.0,1.0,1.0,6
283960800,2,90,50,19,3,2,283724100.0,2,90.0,49.0,18.0,4.0,2.0,283282200.0,2,90.0,49.0,25.0,7.0,9.0,5
283960800,3,0,54,0,0,0,283724100.0,3,0.0,54.0,0.0,0.0,0.0,283282200.0,3,0.0,54.0,0.0,0.0,0.0,4
283960800,3,0,44,0,0,0,283724100.0,3,0.0,44.0,0.0,0.0,0.0,283282200.0,3,0.0,44.0,0.0,0.0,0.0,3
283960800,2,0,39,0,0,0,283724100.0,2,0.0,39.0,0.0,0.0,0.0,283282200.0,2,0.0,39.0,0.0,0.0,0.0,2
